Прибор: ;Hydra-L (01); ; Интервал: ;2022-05-05 00:00:00; / ;2022-06-02 00:00:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2022-06-01 00:00:23;23.33;751.09;44.08;
2022-06-01 00:01:23;23.28;751.07;44.26;
2022-06-01 00:02:23;23.28;751.07;44.26;
2022-06-01 00:03:23;23.31;751.05;44.16;
2022-06-01 00:04:23;23.32;751.05;44.05;
2022-06-01 00:05:23;23.32;751.02;44.14;
2022-06-01 00:06:23;23.3;751.04;44.13;
2022-06-01 00:07:23;23.32;751.05;44.06;
2022-06-01 00:08:23;23.3;751.06;44.08;
2022-06-01 00:09:23;23.34;751.05;43.96;
2022-06-01 00:10:23;23.3;751.09;44;
2022-06-01 00:11:23;23.29;751.1;44.12;
2022-06-01 00:12:23;23.27;751.08;44.13;
2022-06-01 00:13:23;23.3;751.06;44.03;
2022-06-01 00:14:23;23.27;751.06;44.17;
2022-06-01 00:15:23;23.26;751.01;44.26;
2022-06-01 00:16:23;23.31;751.04;44.18;
2022-06-01 00:17:23;23.3;751;44.06;
2022-06-01 00:18:23;23.29;751.06;44.24;
2022-06-01 00:19:23;23.3;751.03;44.13;
2022-06-01 00:20:23;23.31;751.05;44.1;
2022-06-01 00:21:23;23.29;751.06;44.13;
2022-06-01 00:22:24;23.29;751.11;44.18;
2022-06-01 00:23:23;23.3;751.09;44.15;
2022-06-01 00:24:23;23.29;751.07;44.13;
2022-06-01 00:25:23;23.29;751.11;44.16;
2022-06-01 00:26:23;23.29;751.1;44.13;
2022-06-01 00:27:23;23.3;751.12;44.09;
2022-06-01 00:28:23;23.28;751.12;44.23;
2022-06-01 00:29:23;23.28;751.09;44.18;
2022-06-01 00:30:23;23.3;751.07;44.15;
2022-06-01 00:31:23;23.3;751.06;44.17;
2022-06-01 00:32:23;23.29;751.06;44.18;
2022-06-01 00:33:23;23.26;751.04;44.37;
2022-06-01 00:34:23;23.28;751.04;44.4;
2022-06-01 00:35:23;23.27;751.03;44.32;
2022-06-01 00:36:23;23.25;751.03;44.43;
2022-06-01 00:37:23;23.24;751.05;44.39;
2022-06-01 00:38:23;23.28;751.06;44.25;
2022-06-01 00:39:23;23.29;751.03;44.31;
2022-06-01 00:40:23;23.28;751.05;44.26;
2022-06-01 00:41:23;23.29;751.06;44.22;
2022-06-01 00:42:23;23.27;751.06;44.27;
2022-06-01 00:43:23;23.3;751.1;44.19;
2022-06-01 00:44:23;23.28;751.13;44.16;
2022-06-01 00:45:23;23.27;751.12;44.16;
2022-06-01 00:46:23;23.29;751.09;44.08;
2022-06-01 00:47:23;23.29;751.12;44.23;
2022-06-01 00:48:23;23.28;751.1;44.21;
2022-06-01 00:49:23;23.27;751.13;44.29;
2022-06-01 00:50:23;23.27;751.11;44.26;
2022-06-01 00:51:23;23.29;751.09;44.26;
2022-06-01 00:52:23;23.27;751.1;44.39;
2022-06-01 00:53:23;23.28;751.09;44.34;
2022-06-01 00:54:23;23.28;751.1;44.33;
2022-06-01 00:55:23;23.3;751.12;44.35;
2022-06-01 00:56:23;23.28;751.13;44.33;
2022-06-01 00:57:23;23.27;751.13;44.37;
2022-06-01 00:58:23;23.26;751.11;44.43;
2022-06-01 00:59:23;23.26;751.14;44.38;
2022-06-01 01:00:23;23.27;751.12;44.32;
2022-06-01 01:01:23;23.26;751.11;44.44;
2022-06-01 01:02:23;23.26;751.13;44.37;
2022-06-01 01:03:23;23.27;751.11;44.37;
2022-06-01 01:04:23;23.26;751.15;44.41;
2022-06-01 01:05:23;23.26;751.16;44.41;
2022-06-01 01:06:23;23.28;751.16;44.32;
2022-06-01 01:07:23;23.26;751.14;44.38;
2022-06-01 01:08:23;23.26;751.14;44.49;
2022-06-01 01:09:23;23.24;751.12;44.5;
2022-06-01 01:10:23;23.25;751.17;44.56;
2022-06-01 01:11:23;23.24;751.13;44.51;
2022-06-01 01:12:23;23.28;751.14;44.49;
2022-06-01 01:13:23;23.24;751.15;44.53;
2022-06-01 01:14:23;23.25;751.17;44.6;
2022-06-01 01:15:23;23.25;751.15;44.57;
2022-06-01 01:16:23;23.27;751.16;44.46;
2022-06-01 01:17:23;23.23;751.15;44.55;
2022-06-01 01:18:23;23.23;751.16;44.64;
2022-06-01 01:19:23;23.2;751.16;44.67;
2022-06-01 01:20:23;23.22;751.18;44.66;
2022-06-01 01:21:23;23.22;751.16;44.67;
2022-06-01 01:22:23;23.23;751.17;44.54;
2022-06-01 01:23:23;23.24;751.19;44.6;
2022-06-01 01:24:23;23.25;751.2;44.58;
2022-06-01 01:25:23;23.22;751.2;44.61;
2022-06-01 01:26:23;23.23;751.2;44.65;
2022-06-01 01:27:23;23.2;751.17;44.74;
2022-06-01 01:28:23;23.2;751.19;44.74;
2022-06-01 01:29:23;23.23;751.19;44.67;
2022-06-01 01:30:23;23.22;751.21;44.63;
2022-06-01 01:31:23;23.24;751.23;44.59;
2022-06-01 01:32:23;23.26;751.24;44.57;
2022-06-01 01:33:23;23.28;751.26;44.49;
2022-06-01 01:34:23;23.25;751.25;44.54;
2022-06-01 01:35:23;23.26;751.26;44.53;
2022-06-01 01:36:23;23.24;751.28;44.59;
2022-06-01 01:37:23;23.24;751.28;44.58;
2022-06-01 01:38:23;23.22;751.25;44.71;
2022-06-01 01:39:23;23.23;751.27;44.72;
2022-06-01 01:40:23;23.21;751.28;44.77;
2022-06-01 01:41:23;23.22;751.29;44.69;
2022-06-01 01:42:23;23.22;751.3;44.62;
2022-06-01 01:43:23;23.24;751.34;44.61;
2022-06-01 01:44:23;23.22;751.28;44.6;
2022-06-01 01:45:23;23.2;751.29;44.6;
2022-06-01 01:46:23;23.21;751.27;44.64;
2022-06-01 01:47:23;23.21;751.29;44.67;
2022-06-01 01:48:23;23.19;751.23;44.79;
2022-06-01 01:49:23;23.23;751.28;44.64;
2022-06-01 01:50:23;23.22;751.28;44.73;
2022-06-01 01:51:23;23.21;751.27;44.76;
2022-06-01 01:52:23;23.25;751.26;44.68;
2022-06-01 01:53:23;23.21;751.25;44.69;
2022-06-01 01:54:23;23.2;751.29;44.79;
2022-06-01 01:55:23;23.19;751.27;44.73;
2022-06-01 01:56:23;23.21;751.25;44.77;
2022-06-01 01:57:23;23.22;751.27;44.78;
2022-06-01 01:58:23;23.22;751.27;44.75;
2022-06-01 01:59:24;23.21;751.25;44.68;
2022-06-01 02:00:23;23.2;751.28;44.72;
2022-06-01 02:01:23;23.22;751.25;44.73;
2022-06-01 02:02:23;23.21;751.24;44.65;
2022-06-01 02:03:23;23.22;751.24;44.69;
2022-06-01 02:04:23;23.21;751.22;44.72;
2022-06-01 02:05:23;23.21;751.25;44.78;
2022-06-01 02:06:23;23.17;751.23;44.84;
2022-06-01 02:07:23;23.18;751.23;44.86;
2022-06-01 02:08:23;23.2;751.24;44.86;
2022-06-01 02:09:24;23.21;751.25;44.74;
2022-06-01 02:10:23;23.21;751.24;44.73;
2022-06-01 02:11:23;23.21;751.23;44.77;
2022-06-01 02:12:23;23.22;751.24;44.74;
2022-06-01 02:13:23;23.17;751.22;44.89;
2022-06-01 02:14:23;23.22;751.23;44.75;
2022-06-01 02:15:23;23.22;751.23;44.75;
2022-06-01 02:16:23;23.2;751.26;44.76;
2022-06-01 02:17:23;23.19;751.27;44.83;
2022-06-01 02:18:23;23.2;751.26;44.74;
2022-06-01 02:19:23;23.21;751.28;44.76;
2022-06-01 02:20:23;23.2;751.29;44.79;
2022-06-01 02:21:23;23.21;751.3;44.77;
2022-06-01 02:22:23;23.2;751.28;44.78;
2022-06-01 02:23:23;23.18;751.25;44.83;
2022-06-01 02:24:23;23.21;751.27;44.82;
2022-06-01 02:25:24;23.21;751.25;44.81;
2022-06-01 02:26:23;23.18;751.26;44.84;
2022-06-01 02:27:23;23.19;751.25;44.82;
2022-06-01 02:28:23;23.17;751.25;44.87;
2022-06-01 02:29:23;23.2;751.27;44.82;
2022-06-01 02:30:23;23.19;751.3;44.8;
2022-06-01 02:31:23;23.2;751.29;44.76;
2022-06-01 02:32:23;23.2;751.26;44.78;
2022-06-01 02:33:23;23.2;751.26;44.84;
2022-06-01 02:34:23;23.17;751.27;44.88;
2022-06-01 02:35:23;23.18;751.24;44.91;
2022-06-01 02:36:23;23.18;751.26;44.93;
2022-06-01 02:37:23;23.16;751.29;45;
2022-06-01 02:38:24;23.2;751.28;44.85;
2022-06-01 02:39:23;23.17;751.27;44.97;
2022-06-01 02:40:23;23.15;751.26;44.98;
2022-06-01 02:41:23;23.17;751.27;44.85;
2022-06-01 02:42:23;23.16;751.26;44.92;
2022-06-01 02:43:24;23.15;751.28;44.94;
2022-06-01 02:44:23;23.15;751.3;44.96;
2022-06-01 02:45:23;23.17;751.27;44.86;
2022-06-01 02:46:23;23.17;751.3;44.83;
2022-06-01 02:47:23;23.15;751.26;44.97;
2022-06-01 02:48:23;23.14;751.25;44.93;
2022-06-01 02:49:23;23.18;751.26;44.84;
2022-06-01 02:50:23;23.19;751.28;44.75;
2022-06-01 02:51:23;23.17;751.27;44.95;
2022-06-01 02:52:23;23.17;751.28;44.97;
2022-06-01 02:53:23;23.18;751.27;44.93;
2022-06-01 02:54:24;23.17;751.29;44.97;
2022-06-01 02:55:23;23.19;751.32;44.93;
2022-06-01 02:56:23;23.16;751.31;44.9;
2022-06-01 02:57:23;23.17;751.32;44.91;
2022-06-01 02:58:23;23.16;751.34;44.89;
2022-06-01 02:59:23;23.18;751.34;44.87;
2022-06-01 03:00:23;23.16;751.34;44.94;
2022-06-01 03:01:23;23.17;751.37;44.89;
2022-06-01 03:02:23;23.16;751.37;44.95;
2022-06-01 03:03:23;23.16;751.38;44.96;
2022-06-01 03:04:23;23.17;751.36;44.94;
2022-06-01 03:05:23;23.14;751.39;44.97;
2022-06-01 03:06:23;23.16;751.39;44.92;
2022-06-01 03:07:23;23.15;751.39;44.89;
2022-06-01 03:08:23;23.15;751.37;44.85;
2022-06-01 03:09:23;23.17;751.37;44.85;
2022-06-01 03:10:23;23.15;751.38;44.93;
2022-06-01 03:11:23;23.16;751.41;44.89;
2022-06-01 03:12:23;23.16;751.4;44.93;
2022-06-01 03:13:23;23.16;751.39;44.92;
2022-06-01 03:14:23;23.16;751.39;44.89;
2022-06-01 03:15:23;23.18;751.39;44.77;
2022-06-01 03:16:23;23.15;751.37;44.85;
2022-06-01 03:17:23;23.15;751.4;44.86;
2022-06-01 03:18:23;23.16;751.39;44.86;
2022-06-01 03:19:23;23.13;751.38;44.94;
2022-06-01 03:20:23;23.14;751.38;44.98;
2022-06-01 03:21:23;23.16;751.4;44.93;
2022-06-01 03:22:23;23.15;751.41;44.96;
2022-06-01 03:23:23;23.17;751.41;44.87;
2022-06-01 03:24:23;23.17;751.39;44.84;
2022-06-01 03:25:23;23.14;751.39;44.95;
2022-06-01 03:26:23;23.15;751.41;45.01;
2022-06-01 03:27:23;23.14;751.43;44.96;
2022-06-01 03:28:23;23.13;751.41;44.96;
2022-06-01 03:29:23;23.15;751.44;44.9;
2022-06-01 03:30:23;23.14;751.42;44.96;
2022-06-01 03:31:23;23.15;751.43;44.94;
2022-06-01 03:32:23;23.13;751.42;44.95;
2022-06-01 03:33:23;23.13;751.41;44.97;
2022-06-01 03:34:23;23.14;751.44;44.95;
2022-06-01 03:35:23;23.14;751.42;44.9;
2022-06-01 03:36:23;23.13;751.43;44.97;
2022-06-01 03:37:23;23.1;751.47;45.04;
2022-06-01 03:38:23;23.11;751.44;44.98;
2022-06-01 03:39:23;23.12;751.47;44.93;
2022-06-01 03:40:23;23.11;751.44;44.96;
2022-06-01 03:41:23;23.12;751.45;44.89;
2022-06-01 03:42:23;23.11;751.47;45.03;
2022-06-01 03:43:23;23.14;751.44;44.95;
2022-06-01 03:44:23;23.14;751.46;44.88;
2022-06-01 03:45:23;23.14;751.47;44.89;
2022-06-01 03:46:23;23.14;751.47;44.95;
2022-06-01 03:47:23;23.11;751.49;45.01;
2022-06-01 03:48:23;23.14;751.48;44.9;
2022-06-01 03:49:23;23.13;751.47;44.98;
2022-06-01 03:50:23;23.13;751.44;44.9;
2022-06-01 03:51:23;23.11;751.47;44.97;
2022-06-01 03:52:24;23.09;751.5;45;
2022-06-01 03:53:24;23.11;751.51;44.97;
2022-06-01 03:54:23;23.12;751.51;44.94;
2022-06-01 03:55:23;23.15;751.53;44.86;
2022-06-01 03:56:23;23.13;751.49;44.87;
2022-06-01 03:57:23;23.09;751.51;45.02;
2022-06-01 03:58:23;23.12;751.52;44.92;
2022-06-01 03:59:23;23.13;751.53;44.92;
2022-06-01 04:00:23;23.13;751.56;44.89;
2022-06-01 04:01:23;23.12;751.57;44.87;
2022-06-01 04:02:23;23.09;751.59;44.94;
2022-06-01 04:03:23;23.12;751.57;44.91;
2022-06-01 04:04:23;23.1;751.57;44.92;
2022-06-01 04:05:23;23.11;751.62;44.98;
2022-06-01 04:06:23;23.13;751.6;44.94;
2022-06-01 04:07:23;23.11;751.6;44.99;
2022-06-01 04:08:23;23.12;751.62;44.95;
2022-06-01 04:09:23;23.08;751.62;45.04;
2022-06-01 04:10:23;23.08;751.64;45.02;
2022-06-01 04:11:23;23.08;751.63;44.98;
2022-06-01 04:12:23;23.08;751.62;44.99;
2022-06-01 04:13:24;23.1;751.63;44.96;
2022-06-01 04:14:23;23.11;751.62;44.9;
2022-06-01 04:15:23;23.12;751.62;44.89;
2022-06-01 04:16:23;23.1;751.62;44.97;
2022-06-01 04:17:23;23.1;751.61;44.99;
2022-06-01 04:18:23;23.11;751.6;45;
2022-06-01 04:19:23;23.11;751.57;44.93;
2022-06-01 04:20:23;23.1;751.59;44.95;
2022-06-01 04:21:23;23.12;751.58;44.89;
2022-06-01 04:22:23;23.13;751.59;44.87;
2022-06-01 04:23:23;23.13;751.61;44.88;
2022-06-01 04:24:23;23.12;751.62;44.81;
2022-06-01 04:25:23;23.13;751.61;44.88;
2022-06-01 04:26:23;23.12;751.62;44.91;
2022-06-01 04:27:23;23.1;751.63;44.98;
2022-06-01 04:28:23;23.09;751.62;45.05;
2022-06-01 04:29:23;23.1;751.63;45.02;
2022-06-01 04:30:23;23.11;751.62;44.97;
2022-06-01 04:31:23;23.1;751.6;45;
2022-06-01 04:32:23;23.11;751.6;44.95;
2022-06-01 04:33:23;23.1;751.61;45;
2022-06-01 04:34:23;23.14;751.64;44.89;
2022-06-01 04:35:23;23.13;751.61;45;
2022-06-01 04:36:23;23.11;751.62;44.97;
2022-06-01 04:37:23;23.12;751.58;44.93;
2022-06-01 04:38:23;23.12;751.62;44.89;
2022-06-01 04:39:23;23.15;751.62;44.86;
2022-06-01 04:40:23;23.14;751.66;44.82;
2022-06-01 04:41:23;23.16;751.65;44.81;
2022-06-01 04:42:23;23.14;751.65;44.84;
2022-06-01 04:43:23;23.14;751.66;44.76;
2022-06-01 04:44:24;23.14;751.66;44.86;
2022-06-01 04:45:23;23.15;751.66;44.81;
2022-06-01 04:46:23;23.12;751.64;44.88;
2022-06-01 04:47:23;23.11;751.65;44.91;
2022-06-01 04:48:23;23.14;751.66;44.84;
2022-06-01 04:50:23;23.08;751.67;44.94;
2022-06-01 04:51:23;23.1;751.66;44.97;
2022-06-01 04:52:23;23.1;751.66;44.9;
2022-06-01 04:53:23;23.12;751.67;44.87;
2022-06-01 04:54:24;23.11;751.68;44.91;
2022-06-01 04:55:23;23.1;751.7;44.93;
2022-06-01 04:56:23;23.1;751.66;44.94;
2022-06-01 04:57:23;23.1;751.68;44.97;
2022-06-01 04:58:23;23.09;751.66;44.99;
2022-06-01 04:59:23;23.11;751.69;44.88;
2022-06-01 05:00:23;23.13;751.66;44.89;
2022-06-01 05:01:23;23.11;751.67;44.9;
2022-06-01 05:02:24;23.13;751.68;44.87;
2022-06-01 05:03:23;23.13;751.7;44.9;
2022-06-01 05:04:23;23.12;751.67;44.92;
2022-06-01 05:05:23;23.1;751.69;44.94;
2022-06-01 05:06:23;23.11;751.71;44.93;
2022-06-01 05:07:23;23.13;751.68;44.79;
2022-06-01 05:08:23;23.11;751.67;44.91;
2022-06-01 05:09:23;23.1;751.71;44.96;
2022-06-01 05:10:23;23.13;751.71;44.82;
2022-06-01 05:11:23;23.11;751.71;44.89;
2022-06-01 05:12:23;23.12;751.71;44.81;
2022-06-01 05:13:23;23.15;751.71;44.73;
2022-06-01 05:14:23;23.12;751.71;44.74;
2022-06-01 05:15:23;23.11;751.72;44.74;
2022-06-01 05:16:23;23.12;751.71;44.75;
2022-06-01 05:17:23;23.12;751.74;44.75;
2022-06-01 05:18:23;23.11;751.75;44.73;
2022-06-01 05:19:23;23.12;751.74;44.74;
2022-06-01 05:20:23;23.1;751.75;44.85;
2022-06-01 05:21:23;23.13;751.77;44.81;
2022-06-01 05:22:23;23.12;751.73;44.82;
2022-06-01 05:23:23;23.1;751.75;44.92;
2022-06-01 05:24:23;23.1;751.77;44.93;
2022-06-01 05:25:23;23.1;751.73;44.96;
2022-06-01 05:26:23;23.09;751.74;44.93;
2022-06-01 05:27:23;23.12;751.74;44.91;
2022-06-01 05:28:23;23.11;751.73;44.83;
2022-06-01 05:29:23;23.12;751.73;44.81;
2022-06-01 05:30:23;23.11;751.69;44.74;
2022-06-01 05:31:23;23.11;751.72;44.73;
2022-06-01 05:32:23;23.1;751.74;44.79;
2022-06-01 05:33:23;23.09;751.72;44.84;
2022-06-01 05:34:23;23.12;751.74;44.84;
2022-06-01 05:35:23;23.1;751.74;44.86;
2022-06-01 05:36:24;23.1;751.72;44.91;
2022-06-01 05:37:23;23.11;751.76;44.92;
2022-06-01 05:38:23;23.12;751.73;44.82;
2022-06-01 05:39:23;23.11;751.74;44.87;
2022-06-01 05:40:23;23.15;751.74;44.77;
2022-06-01 05:41:23;23.1;751.72;44.9;
2022-06-01 05:42:23;23.11;751.72;44.89;
2022-06-01 05:43:23;23.12;751.74;44.85;
2022-06-01 05:44:23;23.1;751.73;44.88;
2022-06-01 05:45:23;23.12;751.73;44.81;
2022-06-01 05:46:23;23.09;751.71;44.96;
2022-06-01 05:47:23;23.1;751.73;44.91;
2022-06-01 05:48:23;23.12;751.73;44.81;
2022-06-01 05:49:24;23.12;751.75;44.87;
2022-06-01 05:50:23;23.1;751.72;44.85;
2022-06-01 05:51:23;23.1;751.73;44.89;
2022-06-01 05:52:23;23.09;751.73;45.02;
2022-06-01 05:53:23;23.11;751.7;44.9;
2022-06-01 05:54:23;23.1;751.68;45.06;
2022-06-01 05:55:23;23.13;751.7;44.81;
2022-06-01 05:56:23;23.11;751.67;45.04;
2022-06-01 05:57:23;23.11;751.7;45.01;
2022-06-01 05:58:23;23.08;751.69;45.05;
2022-06-01 05:59:23;23.12;751.67;44.96;
2022-06-01 06:00:23;23.14;751.67;44.9;
2022-06-01 06:01:23;23.1;751.66;44.98;
2022-06-01 06:02:23;23.12;751.68;45.05;
2022-06-01 06:03:23;23.12;751.69;45.05;
2022-06-01 06:04:23;23.09;751.7;45.07;
2022-06-01 06:05:23;23.12;751.72;45.01;
2022-06-01 06:06:23;23.1;751.73;44.96;
2022-06-01 06:07:23;23.08;751.75;45.05;
2022-06-01 06:08:23;23.11;751.73;44.95;
2022-06-01 06:09:23;23.16;751.73;44.86;
2022-06-01 06:10:23;23.17;751.71;44.77;
2022-06-01 06:11:23;23.13;751.7;44.89;
2022-06-01 06:12:23;23.15;751.7;44.8;
2022-06-01 06:13:23;23.13;751.7;44.84;
2022-06-01 06:14:23;23.17;751.73;44.78;
2022-06-01 06:15:23;23.16;751.72;44.73;
2022-06-01 06:16:23;23.13;751.67;44.72;
2022-06-01 06:17:23;23.16;751.68;44.65;
2022-06-01 06:18:23;23.15;751.71;44.63;
2022-06-01 06:19:23;23.14;751.7;44.66;
2022-06-01 06:20:23;23.17;751.72;44.57;
2022-06-01 06:21:23;23.16;751.71;44.57;
2022-06-01 06:22:23;23.15;751.71;44.62;
2022-06-01 06:23:23;23.16;751.71;44.59;
2022-06-01 06:24:23;23.17;751.72;44.54;
2022-06-01 06:25:23;23.17;751.69;44.62;
2022-06-01 06:26:23;23.16;751.71;44.67;
2022-06-01 06:27:23;23.15;751.71;44.64;
2022-06-01 06:28:23;23.14;751.73;44.81;
2022-06-01 06:29:23;23.16;751.72;44.65;
2022-06-01 06:30:23;23.13;751.71;44.8;
2022-06-01 06:31:23;23.16;751.7;44.73;
2022-06-01 06:32:23;23.15;751.71;44.65;
2022-06-01 06:33:23;23.18;751.7;44.56;
2022-06-01 06:34:23;23.16;751.73;44.71;
2022-06-01 06:35:23;23.18;751.73;44.62;
2022-06-01 06:36:23;23.17;751.76;44.7;
2022-06-01 06:37:23;23.16;751.74;44.74;
2022-06-01 06:38:23;23.18;751.74;44.5;
2022-06-01 06:39:23;23.17;751.74;44.63;
2022-06-01 06:40:23;23.16;751.77;44.66;
2022-06-01 06:41:24;23.17;751.75;44.56;
2022-06-01 06:42:23;23.19;751.76;44.63;
2022-06-01 06:43:23;23.18;751.74;44.63;
2022-06-01 06:44:23;23.18;751.74;44.56;
2022-06-01 06:45:23;23.18;751.75;44.65;
2022-06-01 06:46:23;23.19;751.73;44.61;
2022-06-01 06:47:23;23.18;751.73;44.67;
2022-06-01 06:48:23;23.19;751.75;44.77;
2022-06-01 06:49:23;23.16;751.72;44.75;
2022-06-01 06:50:24;23.16;751.72;44.83;
2022-06-01 06:51:23;23.17;751.77;44.71;
2022-06-01 06:52:23;23.16;751.72;44.88;
2022-06-01 06:53:23;23.18;751.74;44.78;
2022-06-01 06:54:23;23.19;751.73;44.76;
2022-06-01 06:55:23;23.18;751.71;44.73;
2022-06-01 06:56:23;23.16;751.71;44.73;
2022-06-01 06:57:23;23.16;751.71;44.73;
2022-06-01 06:58:23;23.15;751.7;44.85;
2022-06-01 06:59:23;23.15;751.69;44.86;
2022-06-01 07:00:23;23.16;751.66;44.83;
2022-06-01 07:01:23;23.15;751.64;44.96;
2022-06-01 07:02:23;23.17;751.65;44.76;
2022-06-01 07:03:23;23.2;751.67;44.75;
2022-06-01 07:04:23;23.18;751.7;44.8;
2022-06-01 07:05:23;23.19;751.71;44.68;
2022-06-01 07:06:23;23.18;751.68;44.72;
2022-06-01 07:07:23;23.2;751.68;44.64;
2022-06-01 07:08:23;23.22;751.7;44.55;
2022-06-01 07:09:23;23.21;751.71;44.52;
2022-06-01 07:10:23;23.21;751.68;44.54;
2022-06-01 07:11:23;23.21;751.68;44.51;
2022-06-01 07:12:23;23.22;751.69;44.49;
2022-06-01 07:13:23;23.23;751.69;44.42;
2022-06-01 07:14:23;23.22;751.7;44.47;
2022-06-01 07:15:23;23.24;751.67;44.48;
2022-06-01 07:16:23;23.23;751.7;44.59;
2022-06-01 07:17:23;23.22;751.69;44.59;
2022-06-01 07:18:23;23.22;751.66;44.65;
2022-06-01 07:19:23;23.22;751.68;44.63;
2022-06-01 07:20:23;23.23;751.68;44.57;
2022-06-01 07:21:23;23.22;751.66;44.54;
2022-06-01 07:22:23;23.23;751.64;44.57;
2022-06-01 07:23:23;23.23;751.66;44.48;
2022-06-01 07:24:23;23.21;751.65;44.58;
2022-06-01 07:25:23;23.22;751.67;44.6;
2022-06-01 07:26:23;23.24;751.65;44.52;
2022-06-01 07:27:23;23.24;751.64;44.49;
2022-06-01 07:28:23;23.23;751.67;44.52;
2022-06-01 07:29:23;23.25;751.67;44.36;
2022-06-01 07:30:23;23.28;751.66;44.3;
2022-06-01 07:31:23;23.27;751.65;44.36;
2022-06-01 07:32:23;23.28;751.64;44.29;
2022-06-01 07:33:23;23.27;751.63;44.29;
2022-06-01 07:34:23;23.29;751.63;44.24;
2022-06-01 07:35:23;23.28;751.62;44.2;
2022-06-01 07:36:23;23.28;751.62;44.23;
2022-06-01 07:37:23;23.26;751.63;44.38;
2022-06-01 07:38:23;23.25;751.63;44.43;
2022-06-01 07:39:23;23.25;751.65;44.49;
2022-06-01 07:40:23;23.25;751.67;44.56;
2022-06-01 07:41:24;23.22;751.67;44.6;
2022-06-01 07:42:23;23.22;751.69;44.58;
2022-06-01 07:43:23;23.22;751.64;44.58;
2022-06-01 07:44:23;23.22;751.66;44.55;
2022-06-01 07:45:23;23.24;751.71;44.46;
2022-06-01 07:46:23;23.23;751.7;44.46;
2022-06-01 07:47:23;23.24;751.75;44.36;
2022-06-01 07:48:23;23.26;751.74;44.42;
2022-06-01 07:49:23;23.26;751.74;44.33;
2022-06-01 07:50:23;23.27;751.77;44.31;
2022-06-01 07:51:23;23.27;751.74;44.29;
2022-06-01 07:52:23;23.28;751.75;44.3;
2022-06-01 07:53:23;23.28;751.76;44.25;
2022-06-01 07:54:23;23.3;751.75;44.11;
2022-06-01 07:55:23;23.31;751.82;44.17;
2022-06-01 07:56:23;23.3;751.78;44.13;
2022-06-01 07:57:23;23.29;751.78;44.04;
2022-06-01 07:58:23;23.31;751.76;44.11;
2022-06-01 07:59:23;23.31;751.79;44.13;
2022-06-01 08:00:23;23.31;751.82;44.15;
2022-06-01 08:01:23;23.33;751.8;44.06;
2022-06-01 08:02:23;23.29;751.82;44.16;
2022-06-01 08:03:23;23.3;751.81;44.1;
2022-06-01 08:04:23;23.3;751.81;44.08;
2022-06-01 08:05:23;23.3;751.8;44.16;
2022-06-01 08:06:23;23.29;751.79;44.24;
2022-06-01 08:07:23;23.31;751.81;44.14;
2022-06-01 08:08:23;23.3;751.81;44.15;
2022-06-01 08:09:23;23.3;751.78;44.17;
2022-06-01 08:10:23;23.31;751.79;44.04;
2022-06-01 08:11:23;23.32;751.82;44.32;
2022-06-01 08:12:23;23.36;751.8;44.19;
2022-06-01 08:13:24;23.35;751.79;44.51;
2022-06-01 08:14:23;23.36;751.77;44.53;
2022-06-01 08:15:23;23.32;751.81;44.66;
2022-06-01 08:16:23;23.34;751.81;44.51;
2022-06-01 08:17:23;23.33;751.77;44.61;
2022-06-01 08:18:24;23.36;751.76;44.56;
2022-06-01 08:19:23;23.38;751.77;44.51;
2022-06-01 08:20:23;23.34;751.75;44.57;
2022-06-01 08:21:23;23.38;751.72;44.42;
2022-06-01 08:22:23;23.38;751.74;44.34;
2022-06-01 08:23:23;23.38;751.74;43.96;
2022-06-01 08:24:23;23.41;751.74;44.03;
2022-06-01 08:25:23;23.42;751.76;44.15;
2022-06-01 08:26:24;23.35;751.77;43.96;
2022-06-01 08:27:23;23.38;751.78;43.97;
2022-06-01 08:28:23;23.4;751.74;43.98;
2022-06-01 08:29:23;23.4;751.77;43.95;
2022-06-01 08:30:23;23.4;751.76;44.02;
2022-06-01 08:31:23;23.41;751.71;43.92;
2022-06-01 08:32:23;23.45;751.75;43.88;
2022-06-01 08:33:23;23.45;751.72;43.89;
2022-06-01 08:34:23;23.45;751.7;43.9;
2022-06-01 08:35:23;23.45;751.71;43.84;
2022-06-01 08:36:23;23.46;751.7;43.85;
2022-06-01 08:37:23;23.48;751.73;43.8;
2022-06-01 08:38:23;23.47;751.75;43.8;
2022-06-01 08:39:23;23.49;751.72;43.62;
2022-06-01 08:40:23;23.48;751.75;43.67;
2022-06-01 08:41:23;23.48;751.72;43.62;
2022-06-01 08:42:23;23.48;751.7;43.61;
2022-06-01 08:43:23;23.49;751.68;43.62;
2022-06-01 08:44:23;23.49;751.68;43.59;
2022-06-01 08:45:23;23.5;751.67;43.54;
2022-06-01 08:46:23;23.52;751.66;43.52;
2022-06-01 08:47:23;23.52;751.66;43.49;
2022-06-01 08:48:23;23.51;751.63;43.5;
2022-06-01 08:49:23;23.52;751.63;43.35;
2022-06-01 08:50:23;23.51;751.63;43.38;
2022-06-01 08:51:23;23.5;751.63;43.42;
2022-06-01 08:52:23;23.51;751.61;43.47;
2022-06-01 08:53:23;23.48;751.61;43.55;
2022-06-01 08:54:23;23.49;751.62;43.53;
2022-06-01 08:55:23;23.48;751.59;43.51;
